735_GOOMO,GOOMO,19.769,74.4797,423109,cluster5,Hotel Kingdom of Sai
1950_GOOMO,GOOMO,32.227329,77.19822,175131,cluster10, The Imperial Palace
2370_GOOMO,GOOMO,26.924741,75.793622,302016,cluster2,Royal Orchid Central
1793_GOOMO,GOOMO,18.57027,73.783493,411045,cluster6,GMA Guest House Svcs
3819_GOOMO,GOOMO,18.572056,72.938487,402203,cluster6,The Fern Silvanus Resort
3805_GOOMO,GOOMO,19.111442,72.871088,400059,cluster6,The Ontime Hotel
790_GOOMO,GOOMO,28.645638,77.216584,1100055,cluster14,Hotel Yuvraj Deluxe
1958_GOOMO,GOOMO,31.106613,77.133153,302001,cluster0,Souvenir Pride
2363_GOOMO,GOOMO,15.234123,73.929549,403721,cluster4,Regenta Resort Varca Beach
4539_GOOMO,GOOMO,19.122571,72.999734,400701,cluster6,Trusted Stay Tulsi Aura Building
4402_GOOMO,GOOMO,16.828595,75.717403,580101,cluster4,Iroomz Vkg Complex
4550_GOOMO,GOOMO,17.715945,83.322316,530003,cluster6,Trusted Stay Plot # 45
4395_GOOMO,GOOMO,15.279692,76.388274,583201,cluster4,IRoomz Siddhartha Residency
1685_GOOMO,GOOMO,22.226266,84.863285,796001,cluster11,Hotel Aastha
1334_GOOMO,GOOMO,34.083231,74.833453,190001,cluster7,Houseboats by Ashoka
726_GOOMO,GOOMO,19.7662,74.4749,423109,cluster5,Hotel City Point
1806_GOOMO,GOOMO,19.79852,74.487731,423109,cluster5,Sai Heera Residency
1457_GOOMO,GOOMO,26.930379,75.792777,302016,cluster2,Treebo Aroma Residency 
1934_GOOMO,GOOMO,12.259983,75.09902,671314,cluster13,Kanan Beach Resort
1493_GOOMO,GOOMO,12.324407,76.629951,570002,cluster13,Treebo Urban Oasis
1504_GOOMO,GOOMO,13.024,80.20181,600032,cluster13,Treebo Grand Marena
742_GOOMO,GOOMO,19.7688,74.4794,423109,cluster5,Hotel Sai Gurusthan
728_GOOMO,GOOMO,19.7718,74.4794,423109,cluster5,Hotel Casa Green
1546_GOOMO,GOOMO,15.509586,73.771025,403515,cluster4,Treebo Goa Blossom Resort
1658_GOOMO,GOOMO,31.621503,74.876102,143006,cluster10,Hotel Sapphire
745_GOOMO,GOOMO,18.518,73.8362,411004,cluster6,Hotel Raviraj 
2999_GOOMO,GOOMO,12.32655,76.608729,570012,cluster13,Hotel Le Ruchi The Prince
741_GOOMO,GOOMO,19.7756,74.4711,423109,cluster5,Hotel J C Castle 
1496_GOOMO,GOOMO,17.397962,78.462827,500004,cluster6,Treebo Arastu Inn
1659_GOOMO,GOOMO,31.629443,74.868243,143001,cluster10,Shree Hari Castle
1547_GOOMO,GOOMO,15.285482,73.993653,403601,cluster4,Treebo XEC Residency
1196_GOOMO,GOOMO,32.189577,77.189691,175131,cluster10,Nams Resort and Spa
750_GOOMO,GOOMO,19.0366,73.0728,410210,cluster6,Hotel Comfort Inn
2019_GOOMO,GOOMO,13.33661,75.817442,577102,cluster13,The Taj Gateway
1722_GOOMO,GOOMO,30.770428,76.790733,160103,cluster0,Hotel Arya
3478_GOOMO,GOOMO,16.517038,80.624311,520003,cluster4,Treebo Sun Square
1968_GOOMO,GOOMO,32.706228,74.879236,180001,cluster10,Le Roi Jammu
1645_GOOMO,GOOMO,31.632488,74.88247,143001,cluster10,Hotel RC Residency 
3476_GOOMO,GOOMO,30.720274,76.800817,160028,cluster0,Treebo Mint Hotel
1726_GOOMO,GOOMO,30.679373,76.746711,160047,cluster0,Hotel Rajput
4396_GOOMO,GOOMO,15.923921,75.676939,587201,cluster4,Iroomz Royal Deluxe
2016_GOOMO,GOOMO,21.202196,72.83915,395002,cluster5,Hotel Parth
1955_GOOMO,GOOMO,32.20395,76.3472,176057,cluster10,Dharamshala Paradise Home Stay
2052_GOOMO,GOOMO,18.942986,72.827798,400002,cluster6,Hotel Fortune
4403_GOOMO,GOOMO,12.665303,75.573991,574238,cluster13,Iroomz Gaurav Garden
3820_GOOMO,GOOMO,19.162135,72.85712,400063,cluster6,The Fern  Goregaon
2393_GOOMO,GOOMO,11.934593,75.706962,670673,cluster13,Broad Bean
1098_GOOMO,GOOMO,31.619303,74.880551,143001,cluster10,Shine star BnB Home Stay
3806_GOOMO,GOOMO,18.754123,73.404417,410401,cluster6,Avion Holiday Resort
2042_GOOMO,GOOMO,19.060483,72.872721,400070,cluster6,La Hotel Metro
1814_GOOMO,GOOMO,19.024708,73.018456,400706,cluster6,Hotel Aishwarya residency
1276_GOOMO,GOOMO,10.238168,77.485833,624101,cluster13,Stay Simple Bruton Resort
709_GOOMO,GOOMO,19.2002,72.9727,400601,cluster6,Hotel Ratna Palace Residency
2020_GOOMO,GOOMO,13.274998,75.731611,577133,cluster13,The Serai
707_GOOMO,GOOMO,19.2809,72.9023,401104,cluster6,Sea N Rock Hotel Pure Veg
712_GOOMO,GOOMO,19.1948,72.9774,400602,cluster6,Hotel Highland Residency
722_GOOMO,GOOMO,19.7693,74.4855,423109,cluster5,Hotel Sai Govind
716_GOOMO,GOOMO,19.7716,74.4789,423109,cluster5,Hotel Govind Park
1962_GOOMO,GOOMO,28.644238,77.210638,110055,cluster14,Hotel Le Roi
729_GOOMO,GOOMO,19.7721,74.4795,423109,cluster5,Marigold Regency 
710_GOOMO,GOOMO,19.2153,72.9775,400601,cluster6,Hotel Capitol
713_GOOMO,GOOMO,19.7673,74.479,423109,cluster5,Hotel Sai Tulsi
1201_GOOMO,GOOMO,32.729577,74.862366,180001,cluster10,Hotel Glacier Inn
720_GOOMO,GOOMO,19.7678,74.4798,423109,cluster5,Saishri Hotel
3479_GOOMO,GOOMO,19.980838,73.755236,422010,cluster5,Treebo Suresh Plaza
1753_GOOMO,GOOMO,30.998519,77.221334,173217,cluster0,Jungle Live Inn Cottage
718_GOOMO,GOOMO,19.7703,74.4788,423109,cluster5,Hotel Ganpati Palace 
2361_GOOMO,GOOMO,18.546319,73.909026,411014,cluster6,Royal Orchid Golden Suites
1859_GOOMO,GOOMO,28.645411,77.213827,110055,cluster14,Hotel Dwarkadhish Intercontinental
1723_GOOMO,GOOMO,30.663545,76.835935,160403,cluster0,Gaurav Residency
1544_GOOMO,GOOMO,15.495819,73.825592,403001,cluster4,Treebo Mayfair
3480_GOOMO,GOOMO,17.917967,73.779273,412805,cluster6,Treebo Residency
727_GOOMO,GOOMO,19.7382,74.477,423109,cluster5,Hotel Archana
3481_GOOMO,GOOMO,9.653998,76.927632,685501,cluster13,Treebo Adrak Summer Sand Hill Resort
2394_GOOMO,GOOMO,11.866545,75.371553,670001,cluster13,KK Tourist Home
2358_GOOMO,GOOMO,15.234927,74.64386,58132,cluster4,Regenta Resort Century
1970_GOOMO,GOOMO,32.221069,76.319453,176215,cluster10,Hotel Asian Plaza
3484_GOOMO,GOOMO,28.449596,77.063147,122001,cluster14,Treebo Neo Residency
2396_GOOMO,GOOMO,23.029564,72.554938,380006,cluster11,Parker Lords Eco Inn
3486_GOOMO,GOOMO,19.098836,73.011597,400709,cluster6,Treebo Iris Suites
2398_GOOMO,GOOMO,27.199347,78.003768,282002,cluster12,PL Palace Lords Inn 
3485_GOOMO,GOOMO,26.17429,91.730681,781009,cluster1,Treebo Apollo
705_GOOMO,GOOMO,19.1877,72.9769,400601,cluster6,Hotel Alka Residency
711_GOOMO,GOOMO,19.2631,72.9689,400615,cluster6,The Byke Suraj Plaza Pure Veg Thane 
3488_GOOMO,GOOMO,26.863163,80.998074,226010,cluster2,Treebo Stay Inn International
1954_GOOMO,GOOMO,32.221063,76.327731,176218,cluster10,Angel`s Inn Resort
715_GOOMO,GOOMO,12.9802,77.605,560001,cluster13,Monarch Luxur
1817_GOOMO,GOOMO,19.977675,73.77888,422009,cluster5,Rajshree lodging
689_GOOMO,GOOMO,30.728,76.7197,160002,cluster0,The Altius Boutique Hotel
700_GOOMO,GOOMO,31.0936,77.1387,171005,cluster0,Snow Valley Resort 
703_GOOMO,GOOMO,19.2179,72.9791,400607,cluster6,Hotel Spencer Thane 
1680_GOOMO,GOOMO,30.71818,76.754436,160022,cluster0,The Gaur
695_GOOMO,GOOMO,28.6415,77.2161,110055,cluster14,Aman International 
714_GOOMO,GOOMO,19.7655,74.4751,423109,cluster5,The Temple View Hotel
730_GOOMO,GOOMO,19.7608,74.4769,423109,cluster5,Hotel J K Palace
696_GOOMO,GOOMO,28.6483,77.1644,110008,cluster14,Hotel Clark Heights
1921_GOOMO,GOOMO,10.026176,77.053717,685569,cluster13,Cuckmere Resort
1971_GOOMO,GOOMO,29.947207,78.15505,247663,cluster8,Hotel Le Roi
3489_GOOMO,GOOMO,44.809838,-73.072858,560102,cluster7,Redstone Villa & Suites
702_GOOMO,GOOMO,9.9452,76.258,682005,cluster13,Hotel Abad  Fort
698_GOOMO,GOOMO,18.5176,73.8417,411004,cluster6,The Coronet Hotel
699_GOOMO,GOOMO,31.0974,77.1768,171001,cluster0,Marina- Shimla First Designer Boutique Hotel
1724_GOOMO,GOOMO,30.661116,76.831261,140603,cluster0,Hotel Gobind Regency
731_GOOMO,GOOMO,19.7663,74.4799,423109,cluster5,Hotel Sai Miracle
724_GOOMO,GOOMO,19.7672,74.4802,423109,cluster5,Hotel Suvidha
2174_GOOMO,GOOMO,12.984703,77.587675,560001,cluster13,Hotel Chalukya
2766_GOOMO,GOOMO,26.924101,75.789912,302016,cluster2,Hotel Vaishnavi
1956_GOOMO,GOOMO,32.248899,76.306558,176215,cluster10,Nandini Residency
723_GOOMO,GOOMO,19.7687,74.4843,423109,cluster5,Hotel Shree Govind 
2727_GOOMO,GOOMO,20.486749,79.28042,442903,cluster5,Jharana Jungle Lodge
701_GOOMO,GOOMO,9.9785,76.2835,682035,cluster13,Abad Atrium
697_GOOMO,GOOMO,19.111142,72.858584,400099,cluster6,Hotel Samraj 
3482_GOOMO,GOOMO,22.79524,86.180458,831001,cluster11,Treebo Hangout Residency
2155_GOOMO,GOOMO,21.204774,72.838429,395003,cluster5,Galaxy
1939_GOOMO,GOOMO,32.264215,77.187694,175131,cluster10,Hotel Bhrigu
2441_GOOMO,GOOMO,19.12972,72.865449,400093,cluster6,Hotel Rana Residency
3487_GOOMO,GOOMO,30.333517,78.012529,248001,cluster0,Treebo Blessing Bells
2478_GOOMO,GOOMO,12.424961,75.739598,571201,cluster13,City Comforts Inn
2681_GOOMO,GOOMO,12.443842,75.007229,671319,cluster13,The Lalit
4397_GOOMO,GOOMO,15.138673,76.92305,583101,cluster4,Iroomz Vaishali Residency
3557_GOOMO,GOOMO,17.390438,78.459419,500095,cluster6,Treebo Imax Inn
2731_GOOMO,GOOMO,21.636034,79.377307,480661,cluster11,Tuli Veer Bagh Resorts And Spa
3548_GOOMO,GOOMO,17.933734,73.690618,412806,cluster6,Treebo Jp Cottage
3821_GOOMO,GOOMO,24.57795,73.723941,313001,cluster3,The Fern Residency
1107_GOOMO,GOOMO,28.639959,77.216514,110055,cluster14,Hotel Blessings 
692_GOOMO,GOOMO,18.5289,73.8744,411001,cluster6,Hotel Madhav International
1972_GOOMO,GOOMO,32.217833,76.332546,176215,cluster10,Karnika Resort
1820_GOOMO,GOOMO,19.994134,73.798196,422011,cluster5,Radhika
1389_GOOMO,GOOMO,12.89249,77.594317,560076,cluster13,Cozy Ambience
1322_GOOMO,GOOMO,15.595346,73.745202,403509,cluster4,Vagator House
1967_GOOMO,GOOMO,29.458528,79.145339,244715,cluster8,Le Roi Corbett
1961_GOOMO,GOOMO,24.568298,73.69908,313301,cluster3,Le Roi Udaipur
1718_GOOMO,GOOMO,30.770428,76.790733,160103,cluster0,Hotel New Arya
1657_GOOMO,GOOMO,31.640618,74.867042,143001,cluster10,Hotel Park Maple
3496_GOOMO,GOOMO,28.485719,77.091894,122002,cluster14,Treebo City
1545_GOOMO,GOOMO,15.570537,73.766876,403516,cluster4,Treebo Zeebo Suites
1548_GOOMO,GOOMO,27.16466,78.054108,282001,cluster12,Treebo White Inn
1549_GOOMO,GOOMO,15.526602,73.767667,403515,cluster4,Treebo Jesant Valley Holiday Homes
1818_GOOMO,GOOMO,28.550385,77.129384,1100037,cluster14,Hotel Lohias 
1783_GOOMO,GOOMO,28.641933,77.217256,110055,cluster14,Hotel Signature Palace
1931_GOOMO,GOOMO,11.528185,76.240397,673581,cluster13,The Meenmuty Heights
2371_GOOMO,GOOMO,26.94318,75.749252,302012,cluster2,Regenta Central Jhotwara
2030_GOOMO,GOOMO,19.125903,72.856241,400093,cluster6,Nishita Residency
721_GOOMO,GOOMO,12.9754,77.6051,560001,cluster13,Ivory Tower
1943_GOOMO,GOOMO,32.251169,77.179531,175131,cluster10,Hotel Highland
2362_GOOMO,GOOMO,15.320131,73.902152,403713,cluster4,Royal Orchid Beach Resort & Spa
2399_GOOMO,GOOMO,12.939391,77.586095,560011,cluster13,Lords Eco Inn Jayanagar
1957_GOOMO,GOOMO,32.226289,76.31696,176215,cluster10,Hotel Pong View
717_GOOMO,GOOMO,47.6103,-122.3341,560001,cluster7,The Monarch
2442_GOOMO,GOOMO,33.580503,-112.205965,431001,cluster7,The Manor
3483_GOOMO,GOOMO,26.882162,75.798229,302015,cluster2,Treebo Indiana Pride
2182_GOOMO,GOOMO,12.957158,77.642804,560071,cluster13,Yoga Maya Comforts
1941_GOOMO,GOOMO,32.250397,77.177729,175101,cluster10,Hotel Greenfields
3494_GOOMO,GOOMO,29.927795,78.130854,249401,cluster8,Treebo Vibhav Marriott
3490_GOOMO,GOOMO,13.024429,80.249414,600028,cluster13,Treebo Niketana Homes
3495_GOOMO,GOOMO,21.088022,79.065741,440025,cluster5,Treebo Jog Center
3493_GOOMO,GOOMO,17.743805,83.314341,530013,cluster6,Treebo Celeste
3809_GOOMO,GOOMO,31.642312,74.870172,143001,cluster10,The Fern Residency
3491_GOOMO,GOOMO,12.9651,77.644501,560038,cluster13,'Treebo Mel''S Suites'
2184_GOOMO,GOOMO,12.929765,77.685121,560103,cluster13,Platinum Hotel
691_GOOMO,GOOMO,19.0794,72.9992,400703,cluster6, Supreme Heritage
2401_GOOMO,GOOMO,12.94182,77.52248,560039,cluster13,Lords Eco Inn
2031_GOOMO,GOOMO,19.115128,72.870819,400059,cluster6,Sai Leela Grand Hotel
1942_GOOMO,GOOMO,32.251245,77.175352,175131,cluster10,Snowcrest Manor
2185_GOOMO,GOOMO,12.989135,77.574558,560020,cluster13,Magaji Orchid The Business Boutique Hotel
1940_GOOMO,GOOMO,32.205461,77.199759,175143,cluster10,Apple Crescent Resorts
1728_GOOMO,GOOMO,30.922687,76.805618,173205,cluster0,The Nimantran Resorts
2474_GOOMO,GOOMO,12.433069,75.749442,571201,cluster13,Yajna Comforts
2369_GOOMO,GOOMO,22.273185,70.757272,360005,cluster11,Regenta Central
2400_GOOMO,GOOMO,21.692923,72.149201,364002,cluster11,Top3 Lords Resort
2540_GOOMO,GOOMO,9.962896,76.242585,682001,cluster13,Orion Skywings
2372_GOOMO,GOOMO,23.033286,72.556859,380009,cluster11,Regenta Central Antarim
2477_GOOMO,GOOMO,12.41691,75.744081,571201,cluster13,Spice Village Bungalow
2443_GOOMO,GOOMO,19.874494,75.354475,431005,cluster5,Hotel Janki Executive
2248_GOOMO,GOOMO,9.962682,76.318172,682019,cluster13,Broad Bean
2364_GOOMO,GOOMO,17.917264,73.661665,412806,cluster6,Regenta MPG Club
2183_GOOMO,GOOMO,12.955748,77.710718,560037,cluster13,Sherwood Suites
2354_GOOMO,GOOMO,13.191806,77.645659,562157,cluster13,Regenta Inn
901_GOOMO,GOOMO,30.732109,76.764396,160022,cluster0,Hotel Park Grand
3559_GOOMO,GOOMO,16.703417,74.242433,416005,cluster4,Mahalaxmi Deluxe Lodging 
744_GOOMO,GOOMO,19.753,74.4778,423109,cluster5,Hotel Pushpak Resort
2360_GOOMO,GOOMO,18.54626,73.906522,411014,cluster6,Royal Orchid Central
2077_GOOMO,GOOMO,19.119915,72.845234,400058,cluster6,Hotel Midtown
2085_GOOMO,GOOMO,18.968724,72.82361,400008,cluster6,Basera Hotel
1969_GOOMO,GOOMO,26.253152,72.94197,342009,cluster1,Lariya Resort
1964_GOOMO,GOOMO,24.576343,73.654959,313001,cluster3,Fateh Niwas
3492_GOOMO,GOOMO,22.789357,86.183699,831001,cluster11,Treebo KC Manor
3553_GOOMO,GOOMO,22.352539,73.199922,390024,cluster11,Treebo Aum Regency
3552_GOOMO,GOOMO,12.809381,74.886198,575018,cluster13,Treebo Comforts inn
3550_GOOMO,GOOMO,30.316193,78.02648,248001,cluster0,'Treebo Narula''s'
4398_GOOMO,GOOMO,15.275526,76.385575,583201,cluster4,Iroomz Mega Inn
3558_GOOMO,GOOMO,26.212287,78.175423,474002,cluster1,Hotel Vinayak
3810_GOOMO,GOOMO,26.917576,75.811614,302001,cluster2,The Wallstreet
1960_GOOMO,GOOMO,21.255789,81.629486,492001,cluster5,Hotel Le Roi
2767_GOOMO,GOOMO,13.595145,74.712532,576222,cluster4,Meridian Bay Resort & Spa
1823_GOOMO,GOOMO,28.546021,77.126712,110037,cluster14,Hotel Impress
2479_GOOMO,GOOMO,12.46623,75.952079,571234,cluster13,Dream Land Homestay
1729_GOOMO,GOOMO,30.709619,76.761509,160047,cluster0,Hotel Holiday Classic
1953_GOOMO,GOOMO,32.148184,76.422565,176052,cluster10,Hotel Atithi chamunda Ji
1944_GOOMO,GOOMO,32.266139,77.184555,175131,cluster10,The Villa Riverine
2465_GOOMO,GOOMO,12.331889,76.624162,570002,cluster13,Varsha Enclave WhiteHouse
2565_GOOMO,GOOMO,9.388997,76.512952,689574,cluster13,Riverside Inn Muttar
3549_GOOMO,GOOMO,17.921571,73.7323,412806,cluster6,Treebo Silver Crest
2032_GOOMO,GOOMO,19.102462,72.888021,400072,cluster6,Hotel Adore Inn
2366_GOOMO,GOOMO,22.286694,73.169106,390020,cluster11,Royal Orchid Central
2450_GOOMO,GOOMO,19.874862,75.316289,431001,cluster5,Hotel Rajwada
2186_GOOMO,GOOMO,12.990969,77.688112,560048,cluster13,The IRIS inn
2475_GOOMO,GOOMO,12.48025,75.829558,571201,cluster13,Silent Valley Cottages
1746_GOOMO,GOOMO,10.041033,77.174741,685618,cluster13,Fort Munnar
2253_GOOMO,GOOMO,10.26833,77.491092,624101,cluster13,Santhigiri Ayurveda Resort
2245_GOOMO,GOOMO,15.196938,76.660722,583123,cluster4,Hotel Rock regency
2444_GOOMO,GOOMO,19.860911,75.311749,431001,cluster5,Hotel New Bharati
2241_GOOMO,GOOMO,12.351311,76.628802,570016,cluster13,Royal Inn
1386_GOOMO,GOOMO,10.049072,77.078968,685612,cluster13,The Tall Trees Resort
2367_GOOMO,GOOMO,21.725223,73.007004,392015,cluster11,Regenta Central Harimangla
2365_GOOMO,GOOMO,22.3138,73.182025,390002,cluster11,Regenta Inn
2078_GOOMO,GOOMO,19.016988,72.847526,400014,cluster6,Hotel City Point
3811_GOOMO,GOOMO,19.11853,72.911653,400076,cluster6,Hotel Rodas
2558_GOOMO,GOOMO,26.465617,74.521159,305022,cluster1,Araam Bagh
2145_GOOMO,GOOMO,23.004143,72.667254,382418,cluster11,Flora
2489_GOOMO,GOOMO,10.000868,77.061092,685565,cluster13,Season 7
2502_GOOMO,GOOMO,9.637308,76.432424,686563,cluster13,Manor Backwater Resort
2506_GOOMO,GOOMO,8.400405,76.978708,695521,cluster13,Jeevan Beach Resort
2564_GOOMO,GOOMO,10.040013,77.036275,685565,cluster13,Spice Garden Resort 
2569_GOOMO,GOOMO,9.626233,77.173086,685509,cluster13,Hills & Hues
2530_GOOMO,GOOMO,26.916933,70.778076,345001,cluster2,Suryagarh
3498_GOOMO,GOOMO,15.566573,73.786272,403510,cluster4,Treebo Martins Siesta
3501_GOOMO,GOOMO,32.250011,77.182292,175131,cluster10,Treebo Manali Sc Residency
3509_GOOMO,GOOMO,26.847751,80.985771,226010,cluster2,Treebo Shubhankar Inn
3503_GOOMO,GOOMO,24.573914,73.688657,313001,cluster3,Treebo Jhalamaan
2509_GOOMO,GOOMO,8.383937,76.981839,695523,cluster13,Sagara Beach Resort
1830_GOOMO,GOOMO,20.001355,73.783399,422002,cluster5,Hotel Basera
734_GOOMO,GOOMO,19.768,74.4841,423109,cluster5,Hotel Sai Empire
1020_GOOMO,GOOMO,23.234745,77.43471,462023,cluster11,Hotel Kishan Villas
1247_GOOMO,GOOMO,30.873605,75.806141,141013,cluster0,Keys Hotel
1458_GOOMO,GOOMO,26.894757,75.827903,302007,cluster2,Treebo Corporate Inn
1242_GOOMO,GOOMO,15.556405,73.756232,403516,cluster4,Keys Ronil Resort
1730_GOOMO,GOOMO,30.701063,76.81706,160101,cluster0,Motel Maurya 
835_GOOMO,GOOMO,19.104705,72.886597,400072,cluster6,Hotel Mumbai Metro
1508_GOOMO,GOOMO,13.034645,80.262398,600004,cluster13,Treebo Cozee Stay
3499_GOOMO,GOOMO,16.521928,80.597371,520012,cluster4,Treebo Olive Tree
1494_GOOMO,GOOMO,17.441871,78.446959,500038,cluster6,Treebo Krrish Inn
1559_GOOMO,GOOMO,23.028772,72.577552,380001,cluster11,Treebo Ambassador
1554_GOOMO,GOOMO,10.266704,77.492453,624101,cluster13,Treebo 4U Resort
1952_GOOMO,GOOMO,32.243873,76.332024,176219,cluster10,Hotel Astha Palace
3507_GOOMO,GOOMO,24.580206,73.683255,313001,cluster3,Treebo Udai Niwas
1825_GOOMO,GOOMO,28.549789,77.128494,110037,cluster14, Hotel The Class 
1555_GOOMO,GOOMO,24.579714,73.670003,313001,cluster3,Treebo Jaisingh Garh
1660_GOOMO,GOOMO,31.634539,74.867728,143001,cluster10,Hotel Palace 
1938_GOOMO,GOOMO,32.237017,77.194072,175131,cluster10,Hotel Manali Castle
749_GOOMO,GOOMO,18.7564,73.4101,410401,cluster6,Hotel Hari International
732_GOOMO,GOOMO,19.7658,74.4752,423109,cluster5,Hotel Golden View 
3823_GOOMO,GOOMO,26.181821,91.742941,781001,cluster1,Hotel The Silk Routee
3504_GOOMO,GOOMO,13.06403,80.235695,600034,cluster13,Treebo Pechis Castle
740_GOOMO,GOOMO,19.7724,74.4794,423109,cluster5,Hotel Sujal Heritage
3510_GOOMO,GOOMO,26.847798,81.01405,226010,cluster2,Treebo Graphixo
